sep=;
.text;Smart Explorer
.text;Version 1.5.0.0
.text;Copyright Â© 2015 Kipp & Zonen
.text;
.text;Logfile created on;;02-10-2025
.text;
.sts.hdr;Date;Time;Channel;Status;Modbus ID;Serial Nr;Type;Softw. Rel;Hardw. Rel.;Sensitivity (uV/W/m2);Scalefactor;
.sts;2025-10-02;07:10:28;01;Ready;010;18-5163;SHP1-A;V201;V001;8.6158;0.1;
.sts;2025-10-02;07:10:28;02;n.a.;
.sts;2025-10-02;07:10:28;03;n.a.;
.sts;2025-10-02;07:10:28;04;n.a.;
.sts;2025-10-02;07:10:28;05;n.a.;
.sts;2025-10-02;07:10:28;06;n.a.;
.sts;2025-10-02;07:10:28;07;n.a.;
.sts;2025-10-02;07:10:28;08;n.a.;
.sts;2025-10-02;07:10:28;09;n.a.;
.sts;2025-10-02;07:10:28;10;n.a.;
.text;
.data.hdr;Channels;#;Ch.1;Ch.1;Ch.1;Ch.1;Ch.2;Ch.2;Ch.2;Ch.2;Ch.3;Ch.3;Ch.3;Ch.3;Ch.4;Ch.4;Ch.4;Ch.4;Ch.5;Ch.5;Ch.5;Ch.5;Ch.6;Ch.6;Ch.6;Ch.6;Ch.7;Ch.7;Ch.7;Ch.7;Ch.8;Ch.8;Ch.8;Ch.8;Ch.9;Ch.9;Ch.9;Ch.9;Ch.10;Ch.10;Ch.10;Ch.10;
.data.hdr;Date;Time;#Samples;Radiation;Temperature;Power;#Samples;Radiation;Temperature;Power;#Samples;Radiation;Temperature;Power;#Samples;Radiation;Temperature;Power;#Samples;Radiation;Temperature;Power;#Samples;Radiation;Temperature;Power;#Samples;Radiation;Temperature;Power;#Samples;Radiation;Temperature;Power;#Samples;Radiation;Temperature;Power;#Samples;Radiation;Temperature;Power;
.data.hdr;;;;I (W/m2);T (K);P (V);;I (W/m2);T (K);P (V);;I (W/m2);T (K);P (V);;I (W/m2);T (K);P (V);;I (W/m2);T (K);P (V);;I (W/m2);T (K);P (V);;I (W/m2);T (K);P (V);;I (W/m2);T (K);P (V);;I (W/m2);T (K);P (V);;I (W/m2);T (K);P (V);
.data;2025-10-02;07:10:29;001;829.4;281.55;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:10:30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:10:31;000;829.6;281.55;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:10:32;001;830.5;281.55;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:10:33;001;830.3;281.55;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:10:34;001;830.3;281.55;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:10:35;001;830.4;281.55;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:10:36;001;830.4;281.55;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:10:37;001;830.3;281.55;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:10:38;001;830.3;281.55;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:10:39;001;830.2;281.55;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:10:40;001;830.3;281.55;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:10:41;001;830.3;281.45;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:10:42;001;830.4;281.55;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:10:43;001;830.7;281.45;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:10:44;001;830.7;281.45;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:10:45;001;830.6;281.45;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:10:46;001;830.5;281.45;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:10:47;001;830.4;281.45;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:10:48;001;830.6;281.45;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:10:49;001;830.6;281.45;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:10:50;001;830.7;281.45;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:10:51;001;831.5;281.45;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:10:52;001;831.5;281.45;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:10:53;001;831.6;281.45;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:10:54;001;831.8;281.45;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:10:55;001;831.6;281.45;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:10:56;001;831.5;281.45;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:10:57;001;831.4;281.45;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:10:58;001;831.4;281.45;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:10:59;001;831.4;281.45;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:00;001;831.2;281.45;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:01;001;831.2;281.45;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:02;001;831.0;281.45;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:03;001;831.2;281.45;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:04;001;831.3;281.45;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:05;001;831.4;281.45;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:06;001;831.4;281.45;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:07;001;831.3;281.45;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:08;001;831.2;281.45;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:09;001;831.4;281.45;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:10;001;831.5;281.35;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:11;001;831.5;281.35;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:12;001;831.6;281.35;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:13;001;831.8;281.35;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:14;001;831.9;281.35;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:15;001;831.9;281.35;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:16;001;832.1;281.35;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:17;001;832.0;281.35;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:18;001;832.1;281.35;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:19;001;832.8;281.35;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:20;001;832.8;281.35;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:21;001;832.7;281.35;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:22;001;832.8;281.35;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:23;001;831.8;281.35;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:24;001;832.0;281.35;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:25;001;832.1;281.35;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:26;001;832.1;281.35;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:27;001;832.4;281.35;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:28;001;833.0;281.35;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:29;001;832.9;281.35;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:30;001;833.0;281.25;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:31;001;833.0;281.25;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:32;001;833.0;281.25;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:33;001;833.0;281.25;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:34;001;832.9;281.25;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:35;001;832.8;281.25;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:36;001;833.0;281.25;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:37;001;833.0;281.25;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:38;001;833.1;281.25;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:39;001;833.2;281.25;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:40;001;833.2;281.25;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:41;001;833.1;281.25;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:42;001;833.2;281.25;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:43;001;833.3;281.25;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:44;001;833.2;281.25;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:45;001;833.2;281.25;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:46;001;833.1;281.25;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:47;001;833.2;281.25;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:48;001;833.3;281.15;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:49;001;833.3;281.15;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:50;001;833.5;281.15;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:51;001;833.7;281.15;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:52;001;833.9;281.15;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:53;001;834.0;281.15;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:54;001;834.1;281.15;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:55;001;834.8;281.15;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:56;001;834.5;281.15;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:57;001;834.5;281.15;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:58;001;834.7;281.15;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:11:59;001;834.6;281.15;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:00;001;834.5;281.15;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:01;001;834.4;281.15;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:02;001;834.2;281.15;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:03;001;834.3;281.15;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:04;001;834.3;281.15;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:05;001;834.3;281.15;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:06;001;834.2;281.15;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:07;001;834.4;281.15;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:08;001;834.6;281.15;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:09;001;834.4;281.15;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:10;001;834.4;281.05;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:11;001;834.5;281.05;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:12;001;834.5;281.05;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:13;001;834.4;281.05;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:14;001;834.3;281.05;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:15;001;834.3;281.05;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:16;001;834.4;281.05;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:17;001;834.3;281.05;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:18;001;834.3;281.05;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:19;001;834.6;281.05;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:20;001;834.7;281.05;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:21;001;834.6;281.05;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:22;001;834.6;281.05;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:23;001;834.6;281.05;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:24;001;834.7;281.05;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:25;001;834.8;281.05;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:26;001;834.8;281.05;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:27;001;834.9;281.05;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:28;001;834.8;281.05;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:29;001;834.3;281.05;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:30;001;834.2;281.05;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:31;001;834.3;280.95;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:32;001;834.4;280.95;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:33;001;834.4;280.95;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:34;001;834.6;280.95;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:35;001;834.8;280.95;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:36;001;835.0;280.95;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:37;001;835.2;280.95;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:38;001;835.1;280.95;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;07:12:39;001;835.0;280.95;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
